Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
202001,2020/01/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20258,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16648,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Norwegian Air Shuttle ASA,,Norwegian Air Shuttle ASA,,International,Europe,Deplaned,Other,International,A,4211,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Norwegian Air Shuttle ASA,,Norwegian Air Shuttle ASA,,International,Europe,Enplaned,Other,International,A,3408,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Norwegian Air UK Ltd,LY,Norwegian Air UK Ltd,LY,International,Europe,Deplaned,Other,International,A,5261,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Norwegian Air UK Ltd,LY,Norwegian Air UK Ltd,LY,International,Europe,Enplaned,Other,International,A,4491,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,19735,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,17452,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,9740,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,10519,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5714,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,4761,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,17123,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14311,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2229,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2012,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,29220,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,26390,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,149820,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,141072,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4873,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,4767,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,122194,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,113390,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,6432,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,5350,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9559,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,7661,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,8599,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,7682,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,3699,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,3530,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,10258,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9344,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,8202,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,10322,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,248857,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,231547,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,7,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,369171,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,359806,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,222,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,107607,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,86413,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,161,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,21895,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,24162,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,126,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,267,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,8679,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,7351,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8609,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,8695,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,35217,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,32003,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,Terminal 3,F,237,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,160,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,25092,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,915,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,4818,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,14693,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,7397,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,5864,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9272,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202001,2020/01/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,7900,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,3958,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,3494,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,5528,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,5364,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9403,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,9072,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,23909,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,24778,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,1279,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,1826,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7923,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7665,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8654,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,8919,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5986,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6737,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,1983,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,1713,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,183119,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,187826,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9318,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9407,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,4795,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,5717,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,36531,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,32348,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,103217,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,108983,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7500,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6782,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,14581,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,13938,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7210,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,7654,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,10360,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,6308,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7718,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,5706,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,1570,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,1438,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,2022,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,1196,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,5940,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,5739,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,982,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1087,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,145738,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,143893,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,61,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,20566,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12443,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,El Al Israel Airlines LTD.,,El Al Israel Airlines LTD.,,International,Middle East,Enplaned,Other,International,A,1730,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,El Al Israel Airlines LTD.,,El Al Israel Airlines LTD.,,International,Middle East,Deplaned,Other,International,G,1376,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13379,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,10895,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,159,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1072,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,760,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,1427,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,265,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,375,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1154,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1357,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1067,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,17786,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,18657,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,14271,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,14635,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,8728,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,7843,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,2029,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,1940,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5883,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4901,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,7696,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,7268,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,348,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,122,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,52928,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,53398,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8341,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7655,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,12622,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,11731,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,12693,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,13670,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Norwegian Air Shuttle ASA,,Norwegian Air Shuttle ASA,,International,Europe,Deplaned,Other,International,A,3307,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Norwegian Air Shuttle ASA,,Norwegian Air Shuttle ASA,,International,Europe,Enplaned,Other,International,A,3290,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
202002,2020/02/01,Norwegian Air UK Ltd,LY,Norwegian Air UK Ltd,LY,International,Europe,Deplaned,Other,International,A,3876,2025/09/20 01:01:12 PM,2025/09/22 03:10:03 PM
