Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
199908,8/1/99,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Deplaned,Other,Terminal 3,E,5640,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Enplaned,Other,Terminal 3,E,5935,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,Terminal 2,D,6962,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,Terminal 2,D,6529,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Champion Air,MG,Champion Air,MG,Domestic,US,Deplaned,Other,Terminal 1,A,1381,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Champion Air,MG,Champion Air,MG,Domestic,US,Enplaned,Other,Terminal 1,A,1285,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,Terminal 2,D,9636,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,Terminal 2,D,9471,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Deplaned,Other,Terminal 2,D,2440,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Enplaned,Other,Terminal 2,D,2119,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,115657,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,116837,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,Terminal 2,D,10528,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,Terminal 2,D,10987,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,Terminal 2,D,4179,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,Terminal 2,D,3493,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10442,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9968,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,9073,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,8012,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,Terminal 2,D,9526,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,Terminal 2,D,9984,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,Terminal 2,D,8689,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,Terminal 2,D,8295,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,Terminal 2,D,8364,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,Terminal 2,D,7804,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,Terminal 2,D,22231,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,Terminal 2,D,22984,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,Terminal 2,D,17671,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,Terminal 2,D,15765,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,B,3056,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,B,3129,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,National Airlines,N7,National Airlines,N7,Domestic,US,Deplaned,Other,Terminal 1,B,7892,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,National Airlines,N7,National Airlines,N7,Domestic,US,Enplaned,Other,Terminal 1,B,7807,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,80561,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,80787,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Thru / Transit,Other,Terminal 1,C,4119,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,Terminal 2,D,9994,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,Terminal 2,D,9795,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,Terminal 2,D,8769,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,Terminal 2,D,6527,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Deplaned,Other,Terminal 2,D,19094,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Enplaned,Other,Terminal 2,D,16751,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Ryan International Airlines,RD,Ryan International Airlines,RD,International,Europe,Deplaned,Other,Terminal 2,D,7204,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Ryan International Airlines,RD,Ryan International Airlines,RD,International,Europe,Enplaned,Other,Terminal 2,D,6694,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,Terminal 2,D,16117,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,Terminal 2,D,15546,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2482,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2180,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,50065,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,46152,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,880,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,778,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,A,38281,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,A,38050,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Star Air,S6,Star Air,S6,Domestic,US,Deplaned,Other,Terminal 1,A,48,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 3,E,2903,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 3,E,2823,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Swissair,SR,Swissair,SR,International,Europe,Deplaned,Other,Terminal 2,D,4775,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Swissair,SR,Swissair,SR,International,Europe,Enplaned,Other,Terminal 2,D,4727,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,Terminal 2,D,4540,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,Terminal 2,D,3542,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,TWA,TW,TWA,TW,Domestic,US,Deplaned,Other,Terminal 1,B,36896,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,TWA,TW,TWA,TW,Domestic,US,Enplaned,Other,Terminal 1,B,37573,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Tower Air,FF,Tower Air,FF,Domestic,US,Deplaned,Other,Terminal 3,E,10157,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Tower Air,FF,Tower Air,FF,Domestic,US,Enplaned,Other,Terminal 3,E,10161,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Trans States Airlines,AX,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,3694,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Trans States Airlines,AX,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,3398,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,57150,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,55368,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,35344,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,30637,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,66832,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,71503,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,856501,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,846421,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,18872,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,51786,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,53373,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,518,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9163,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,6741,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,378,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,16964,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,16025,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,International,G,211,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,6896,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,23960,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17540,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,743,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3635,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,4064,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,81,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,Terminal 2,D,12242,1/20/26 14:01,1/22/26 15:02
199908,8/1/99,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,Terminal 2,D,12287,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,21258,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,20659,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,850,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,640,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,22207,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,20929,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,Terminal 2,D,3722,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,Terminal 2,D,4485,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air Europe,PE,Air Europe,PE,International,Europe,Deplaned,Other,Terminal 2,D,14,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air Europe,PE,Air Europe,PE,International,Europe,Enplaned,Other,Terminal 2,D,204,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,Terminal 2,D,9079,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,Terminal 2,D,9542,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,33387,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,36938,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,Terminal 2,D,3821,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,Terminal 2,D,7232,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 2,D,6580,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,Terminal 2,D,395,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,Terminal 2,D,3992,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,5161,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,Terminal 2,D,922,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alitalia Airlines,AZ,Alitalia Airlines,AZ,International,Europe,Deplaned,Other,Terminal 2,D,5608,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Alitalia Airlines,AZ,Alitalia Airlines,AZ,International,Europe,Enplaned,Other,Terminal 2,D,4468,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,Terminal 2,D,4506,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,Terminal 2,D,3282,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,122529,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,120397,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,Terminal 2,D,3103,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,Terminal 2,D,3660,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,Terminal 2,D,22657,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,Terminal 2,D,21500,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Deplaned,Other,Terminal 3,E,4647,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Enplaned,Other,Terminal 3,E,4792,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,Terminal 2,D,5065,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,Terminal 2,D,5287,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Champion Air,MG,Champion Air,MG,Domestic,US,Enplaned,Other,Terminal 1,A,123,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,Terminal 2,D,4815,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,Terminal 2,D,5357,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Deplaned,Other,Terminal 2,D,1552,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Enplaned,Other,Terminal 2,D,1912,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,95082,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,95607,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,Terminal 2,D,8260,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,Terminal 2,D,8981,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,Terminal 2,D,1359,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,Terminal 2,D,1026,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6961,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,7107,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7401,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7621,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,Terminal 2,D,8171,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,Terminal 2,D,8161,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,Terminal 2,D,8618,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,Terminal 2,D,8653,1/20/26 14:01,1/22/26 15:02
199909,9/1/99,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,Terminal 2,D,6822,1/20/26 14:01,1/22/26 15:02
